row_id,lat_deg,lon_deg,report_date,status_id,water_source,water_tech,facility_type,country_name,install_year,installer,pay,status
494318,6.258076,-10.689511,06/02/2011,y,Borehole,Hand Pump - India Mark,Improved,Liberia,2010.0,Living Water l i v i n g  w a t e r,,Working and protected Not damaged
547857,9.408695,-12.38762,12/31/2019,u,,,,Sierra Leone,,,,
310648,-1.986451478116688,30.10289498682953,07/07/2015,y,,,,Rwanda,2005.0,,$0.03 Per Day,
404526,12.525558,9.5312916,01/21/2015,y,Protected Spring,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
524220,6.50391,7.9452133,07/17/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
254900,7.919971717512245,-12.06362623463082,08/09/2016,y,,Tapstand,,Sierra Leone,2011.0,World Vision,No payment – its free,Functional (and in use) Damaged Reservoir
441392,11.853035,13.1277,11/16/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2007.0,,Yes Point of collection,Functional (and in use)
509199,8.521338,-13.149972,03/26/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,,Private Person,No- water is free,but partly damaged
366316,5.510882479817738,-1.746101636197,01/13/2015,y,Borehole,Hand Pump - Afridev,Improved,Ghana,2005.0,,Per month,
11681,-20.79212749,29.98620461,07/28/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1984.0,,,Partially Functional
514749,8.8603017,5.423155,08/20/2015,n,Borehole,Hand Pump,Improved,Nigeria,2000.0,,No,Non-functional Technical breakdown
546731,7.956795,-11.74694,12/31/2019,u,Borehole,,Improved,Sierra Leone,,,,
383484,12.890382,7.0701067,02/03/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
1460,5.624098103122908,-0.68272790392371,10/29/2014,y,Borehole,Hand Pump - Afridev,Improved,Ghana,2011.0,,Per month,
336,2.92221654,30.86989348,06/17/2010,y,Protected Spring,,Improved,Uganda,2003.0,,,Functional
436739,7.5883944,6.1653254,05/19/2015,y,Protected Shallow Well,,Improved,Nigeria,,,No,Functional (and in use)
535596,-0.782919791,30.18250425,11/19/2014,y,Protected Spring,,Improved,Uganda,,,,
231230,-25.9928493242673,31.3965409733541,01/30/2014,y,Protected Spring,Tapstand,Improved,Swaziland,1900.0,,0,
213722,-0.54166183,29.98444552,04/27/2010,n,Rainwater Harvesting,,Improved,Uganda,2003.0,,Water Committee Collects Fees,Non-Functional
51792,-8.84594,31.36705,10/01/2014,y,Borehole,Mechanized Pump,Improved,Zambia,2013.0,World Vision,,
166902,1.41060025,32.26323582,10/08/2010,y,,Tapstand,,Uganda,2004.0,,,Functional
432817,8.0439683,4.7687783,05/24/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2014.0,,No,Functional and in use but in bad shape
39570,1.99469357,32.8742987,04/22/2010,n,Undefined Shallow Well,,Unknown,Uganda,2000.0,,Water Committee Collects Fees,Non-Functional
544092,8.471032,-13.23057,12/31/2019,u,,,,Sierra Leone,,,,
205895,-0.5062057,29.79207953,04/25/2010,y,Protected Spring,,Improved,Uganda,1994.0,,,Functional
67227,2.11123517,33.02308455,04/28/2010,y,Protected Spring,,Improved,Uganda,2006.0,,Water Committee Collects Fees,Functional
105275,-6.20115060218,36.4188494021,12/07/2005,y,Undefined Spring,Tapstand,Unknown,Tanzania,2005.0,Local government,Not recorded,"Insufficient Water Quantity,"
227696,-26.9937366712537,31.4062802041975,11/06/2015,y,Borehole,Tapstand,Improved,Swaziland,1993.0,,,broken pump
127114,-3.607552418,32.564888562,05/03/2008,y,Protected Shallow Well,Hand Pump - Nira,Improved,Tanzania,2002.0,World Vision,Never pay,"Enough Water Quantity,"
522484,0.994102884,34.23473605,02/06/2014,u,,,,Uganda,,,,
417091,10.230162,4.62202,11/29/2015,y,Protected Shallow Well,Hand Pump,Improved,Nigeria,1985.0,,No,Functional (and in use)
498063,6.454238,-10.765153,02/06/2011,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2005.0,ccc,,Broken Down System can not pump water
270598,11.692767,37.543118,04/06/2020,y,,Hand Pump,,Ethiopia,2009.0,Government /Woreda/,,
261132,9.59225367,-11.55198984,09/06/2016,y,Protected Shallow Well,Rope and Bucket,Improved,Sierra Leone,1972.0,Private,No payment – its free,Functional but damanged Damaged Concrete|Damage cover
413176,7.5631314,3.2275795,01/16/2015,n,Borehole,Hand Pump,Improved,Nigeria,2013.0,,No,Non-functional Technical breakdown
30290,-18.36214518,30.20523875,07/26/2016,u,Surface Water (River/Stream/Lake/Pond/Dam),Rope and Bucket,No facilities,Zimbabwe,1972.0,,,Collapsed / Abandoned
437422,5.7546139,7.4772489,05/15/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Functional (and in use)
36841,4.86329,31.57167,07/21/2006,y,Borehole,,Improved,South Sudan,,,,operational
126921,-10.567388652,35.857702617,09/14/2007,y,Borehole,Hand Pump - SWN 80,Improved,Tanzania,1993.0,DANIDA,Pay annually,"Enough Water Quantity,"
45637,4.217492,15.266692,09/07/2020,y,,Hand Pump - Vergnet,,Central African Republic,,,,Yes pump_problem
314853,7.982305,-11.76329333,11/23/2018,y,Borehole,Hand Pump,Improved,Sierra Leone,,,,
265265,7.873821,-11.17543911,11/15/2016,y,Protected Shallow Well,Rope and Bucket,Improved,Sierra Leone,2014.0,Private,No payment – its free,Functional (and in use) No Damages
302546,0.219167671655887,30.64314181670408,03/08/2016,y,Rainwater Harvesting,,Improved,Uganda,2008.0,,,
116116,-1.236115469,31.423491293,06/09/2008,y,Protected Shallow Well,Hand Pump - Nira,Improved,Tanzania,1992.0,HESAWA,Never pay,"Enough Water Quantity,  Apron needs major repair"
439250,7.3450248,8.4684615,08/27/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
409362,4.810055,8.0582183,01/15/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,2008.0,,No,Non-functional NO MEANS OF POWER SUPPLY
576785,2.66112253,31.00198522,04/22/2010,y,Protected Spring,,Improved,Uganda,2003.0,,,Functional
568683,-1.0522017358,34.2808837136,03/27/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),,No facilities,Kenya,,,,
586,3.41432236,30.95605535,04/16/2010,n,Protected Spring,,Improved,Uganda,1997.0,,,Non-Functional
98946,6.085608333333332,-8.112373333333332,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Private,No payment – its free,Functional (and in use)
15024,-20.64336052,29.99049292,05/23/2016,y,Surface Water (River/Stream/Lake/Pond/Dam),Rope and Bucket,No facilities,Zimbabwe,2001.0,,,Fully Functional
403343,12.353732,9.8023217,01/16/2015,y,Borehole,Hand Pump,Improved,Nigeria,2008.0,,No,Functional (and in use)
517343,9.77765063,42.50020389,02/07/2014,y,Borehole,,Improved,Ethiopia,,,,
38187,3.00794936,32.14556167,05/11/2010,y,Borehole,,Improved,Uganda,,,,Functional
72486,1.81099355,33.1919979,04/26/2010,n,Borehole,,Improved,Uganda,1994.0,,Water Committee Collects Fees,Decommissioned
524775,6.3679956,7.8685811,07/19/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
135640,1.06638794,33.22992892,06/02/2014,y,Borehole,,Improved,Uganda,2014.0,,Water Committee Collects Fees,Functional
549162,8.195863,-11.34547,12/31/2019,u,Undefined Shallow Well,,Unknown,Sierra Leone,,,,
422402,12.619578,6.6157617,04/21/2015,y,Protected Spring,Hand Pump,Improved,Nigeria,2013.0,,No,Functional (and in use)
313781,11.168599,37.589405,01/01/2021,y,Undefined Shallow Well,,Unknown,Ethiopia,2004.0,,,
193974,-0.22073894,30.28910591,05/15/2010,n,,Tapstand,,Uganda,2000.0,,,Non-Functional
36848,4.94948,31.24234,10/19/2006,y,Borehole,,Improved,South Sudan,,,,operational
110481,-0.176221,34.919357,04/25/2012,y,Borehole,Hand Pump,Improved,Kenya,1994.0,,Per Jerrican 20L (Ksh),Functional ( in use)
160317,0.65307111,32.57616153,08/06/2010,y,Rainwater Harvesting,,Improved,Uganda,2005.0,,,Functional
65729,2.44065392,32.79290297,05/13/2010,y,Protected Spring,,Improved,Uganda,2003.0,,,Functional
552197,8.722115,-11.95346,12/31/2019,u,Piped Water,,Improved,Sierra Leone,,,,
481459,7.370283,-11.724809,07/02/2012,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2003.0,United Nations (UN),No- water is free,functional
394914,11.654895,10.033765,01/25/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,2009.0,,No,Non-functional Technical breakdown
77100,2.0089427,33.50152662,08/03/2010,n,Protected Spring,,Improved,Uganda,1995.0,,,Non-Functional
473373,0.592079500000005,32.52493109999999,09/24/2020,y,Borehole,Hand Pump - India Mark,Improved,Uganda,2020.0,Ugandan Water Project (rehabilitation),,
429465,7.6367267,4.6707733,05/07/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2005.0,,No,Functional and in use but in bad shape rusting stand& leaking storex
185961,0.944979,30.22610271,08/04/2010,n,Borehole,,Improved,Uganda,2002.0,,,Non-Functional
331513,-1.617365,29.016968,02/02/2014,y,,,,Congo - Kinshasa,,,,Mauvais
10536,-20.88052255,29.72445589,05/07/2016,y,Surface Water (River/Stream/Lake/Pond/Dam),Rope and Bucket,No facilities,Zimbabwe,,,,Fully Functional
161298,0.84025455,32.50002022,04/22/2010,y,Undefined Shallow Well,,Unknown,Uganda,2002.0,,,Functional
257374,8.645535704672385,-11.759011020734222,10/14/2016,y,Borehole,Hand Pump - India Mark,Improved,Sierra Leone,2007.0,Government,No payment – its free,Functional (and in use) Damaged Well|Damaged Apron|Damaged Pump
296702,-19.18706,33.0334,01/12/2020,y,Borehole,Hand Pump - Afridev,Improved,Mozambique,2020.0,,,
341730,7.5496,-11.3162666667,12/31/2010,n,,,,Sierra Leone,,,,Functional
544133,8.426384,-13.15977,12/31/2019,u,Piped Water,,Improved,Sierra Leone,,,,
20236,-20.00503863,30.36032693,04/13/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1984.0,,,Fully Functional
375233,9.21924048,26.84046984,11/04/2016,y,Borehole,Hand Pump - India Mark,Improved,South Sudan,,GIZ,,
433296,6.4315267,2.8228133,05/12/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2011.0,,No,Functional (and in use)
22009,-19.71924112,31.58135404,04/07/2017,y,Borehole,Hand Pump,Improved,Zimbabwe,2015.0,,,Fully Functional
144043,1.04650567,33.37929182,04/09/2010,y,Borehole,,Improved,Uganda,1991.0,,Water Committee Collects Fees,Functional
333916,-9.28217,28.33328,02/02/2014,y,,,,Congo - Kinshasa,,,,Satisfaisant
74362,1.58081307,33.97028683,06/28/2010,y,Undefined Shallow Well,,Unknown,Uganda,2005.0,,,Functional (not in use)
417319,12.191095,4.4160333,11/20/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
533713,8.841905,11.6978,05/08/2015,y,Borehole,Hand Pump,Improved,Nigeria,1990.0,,No,Functional (and in use)
545845,8.770245,-12.78826,12/31/2019,u,Undefined Shallow Well,,Unknown,Sierra Leone,,,,
390258,10.293076,8.7814987,01/05/2015,n,Borehole,Hand Pump,Improved,Nigeria,2008.0,,No,Non-functional Technical breakdown
188470,-0.34150235,31.63877439,04/29/2010,y,Borehole,,Improved,Uganda,1999.0,,Water Committee Collects Fees,Functional
161671,1.69890717,31.48394574,08/04/2010,n,Undefined Shallow Well,,Unknown,Uganda,2004.0,,,Non-Functional
257450,7.955697811099704,-11.75713049966306,01/08/2016,y,,Rope and Bucket,,Sierra Leone,2004.0,,No payment – its free,Functional (and in use) No Damages
454229,11.989747,8.4046633,05/05/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
293698,11.336114,37.931362,01/01/2021,y,Undefined Shallow Well,,Unknown,Ethiopia,2007.0,,,
176904,0.07598729,29.80204158,07/08/2010,y,,Tapstand,,Uganda,2004.0,,Water Committee Collects Fees,Functional
98173,5.261098333333333,-7.81368,05/31/2017,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,,Broken down
161016,0.77382917,32.55694461,09/15/2010,n,Borehole,,Improved,Uganda,2002.0,,Water Committee Collects Fees,Non-Functional
400312,12.825038,10.107708,01/13/2015,n,Borehole,Hand Pump,Improved,Nigeria,1981.0,,No,Non-functional Technical breakdown
80584,6.30014523,-10.68696969,05/31/2017,y,Borehole,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,But with problems
491966,5.343032,-9.083725,02/04/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2007.0,Tearfund (incl. AEL) Tear Fund,,Working and protected Not damaged
120207,-4.419792397,37.909093457,11/21/2006,y,,,,Tanzania,2000.0,KKKT,Not recorded,"Enough Water Quantity, Other"
206366,-0.74449324,30.74530997,09/11/2013,y,Rainwater Harvesting,,Improved,Uganda,2013.0,,,Functional
548742,8.851539,-11.85207,12/31/2019,u,Borehole,,Improved,Sierra Leone,,,,
33786,-17.186895,25.892688,02/14/2020,y,Piped Water,Tapstand,Improved,Zambia,2019.0,WaterAid,,
24647,-19.75003247,31.07754427,03/18/2016,n,Unprotected Shallow Well,,Unimproved,Zimbabwe,1987.0,,,Non-Functional
37756,2.81248535,32.00249623,05/03/2010,y,Borehole,,Improved,Uganda,2009.0,,,Functional (not in use)
216107,-0.49013992,30.45202867,07/29/2010,y,,Tapstand,,Uganda,2005.0,,Water Committee Collects Fees,Functional
272639,11.59353,38.101818,09/26/2019,y,Undefined Shallow Well,,Unknown,Ethiopia,2011.0,,,
231074,-25.9722459478346,31.4486023839085,01/29/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2009.0,,3,
397654,12.294298,10.128418,01/08/2015,y,Borehole,Hand Pump,Improved,Nigeria,2009.0,,No,Functional (and in use)
384191,12.77422,8.85973,01/30/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,2012.0,,No,Non-functional New under construction
268834,8.94022303,-10.73759722,07/16/2016,n,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2009.0,Government,,Broken down Damaged Well|Damaged Pump|Damaged Pipe|Damaged Concrete
154393,2.18120396,31.38585945,09/02/2011,n,,Kiosk,,Uganda,2010.0,,,Non-Functional
231622,-26.0415456587509,31.5946223263305,10/01/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2011.0,,30,
413101,9.0741689,3.8557636,02/06/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,2000.0,,No,Non-functional Technical breakdown
217381,11.37478445,37.96300073,04/06/2011,y,Undefined Shallow Well,,Unknown,Ethiopia,,MWA-CARE,,
8249,2.44847384,30.76364497,05/02/2010,y,Protected Spring,,Improved,Uganda,2007.0,,Water Committee Collects Fees,Functional
205420,-0.4713539,29.76195728,04/01/2010,y,Rainwater Harvesting,,Improved,Uganda,2008.0,,,Functional
314126,5.713847264500954,36.60112841506283,03/28/2017,y,Protected Shallow Well,Hand Pump,Improved,Ethiopia,,,,
331396,-0.159315,29.228353,02/02/2014,y,,,,Congo - Kinshasa,,,,Satisfaisant
200324,-1.17787872,29.94432523,04/20/2010,y,,Tapstand,,Uganda,1993.0,,,Functional
291188,-15.5740033,22.956375,10/17/2017,y,Borehole,Hand Pump - India Mark,Improved,Zambia,2017.0,,,
262780,7.87194085,-11.3464899,10/29/2016,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2005.0,UNICEF,No payment – its free,Functional (and in use) No Damages
107801,1.335012957089,36.867495292242,01/30/2012,y,Borehole,Mechanized Pump,Improved,Kenya,,,,
490210,6.524342,-10.843805,02/06/2011,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2004.0,CCF - Christian Children's Fund CCF,,Broken Down System Pump broken
124176,-2.584295349,33.373169816,09/28/2008,y,Borehole,Hand Pump - Afridev,Improved,Tanzania,2002.0,CSPD,Never pay,"Enough Water Quantity,"
171259,0.24589946,32.58459645,04/29/2010,y,Protected Spring,,Improved,Uganda,2000.0,,,Functional
233635,-26.2488018212202,31.3713312398402,06/02/2014,y,Protected Spring,Tapstand,Improved,Swaziland,2010.0,,10,
486689,11.30308333,39.70975,06/19/2016,y,Borehole,,Improved,Ethiopia,2016.0,,,
149626,0.33520889,33.87421151,04/30/2010,y,Borehole,,Improved,Uganda,2003.0,,Water Committee Collects Fees,Functional
521281,8.4926946,4.3845387,08/11/2015,y,Borehole,Hand Pump,Improved,Nigeria,2010.0,,No,Functional (and in use)
458215,5.3913358,5.8337956,11/04/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
2508,5.52427929120681,-1.402044243090065,10/23/2014,y,Borehole,Hand Pump - Afridev,Improved,Ghana,2014.0,,They do not pay,
131312,-4.94404555253,32.1745462413,10/24/2005,y,Borehole,Hand Pump - Afridev,Improved,Tanzania,2004.0,DDCA,Not recorded,"Enough Water Quantity,"
294439,11.448996,38.747963,09/17/2019,y,Undefined Spring,,Unknown,Ethiopia,2011.0,,,
362070,10.571569,36.232498,01/01/2021,y,Undefined Shallow Well,,Unknown,Ethiopia,2003.0,,,
105549,-7.02783044058,36.4398169219,01/26/2005,y,Undefined Spring,Tapstand,Unknown,Tanzania,1996.0,WAMMA,Not recorded,"Insufficient Water Quantity,"
170287,0.50735578,32.52650222,04/28/2010,y,Rainwater Harvesting,,Improved,Uganda,2008.0,,,Functional
532636,9.6844395,11.620671,07/31/2015,y,Borehole,Hand Pump,Improved,Nigeria,2010.0,,No,Functional (and in use)
341795,8.03893333333,-11.0571333333,12/31/2010,n,Unprotected Shallow Well,,Unimproved,Sierra Leone,2007.0,CORD,,Functional
389476,9.2958956,10.192763,02/06/2015,n,Borehole,Hand Pump,Improved,Nigeria,2009.0,,No,Non-functional Dry/low-yielding
377024,10.145281329137108,-2.664925999470472,11/03/2014,n,Borehole,Hand Pump - Nira,Improved,Ghana,1980.0,,They do not pay,
157260,1.26223107,31.12378466,05/05/2010,y,Protected Spring,,Improved,Uganda,1998.0,,,Functional
523510,8.4909267,4.9886433,08/28/2015,y,Borehole,Hand Pump,Improved,Nigeria,1980.0,,No,Functional (and in use)
533049,8.170234,9.759258,05/23/2015,y,Borehole,Hand Pump,Improved,Nigeria,2012.0,,No,Functional (and in use)
215715,-0.58590449,30.40912886,06/04/2010,y,,Tapstand,,Uganda,2006.0,,Water Committee Collects Fees,Functional
368171,5.112147555853205,-3.095501012359754,04/30/2015,n,Borehole,Hand Pump - Nira,Improved,Ghana,1998.0,,They do not pay,No handpump
233684,-26.3437520113963,30.9714116176157,11/02/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2002.0,,20,
504703,8.64094,-12.287391,10/02/2012,n,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2008.0,Concern world wiide,No- water is free,broken down
537128,1.314256787,33.74723434,03/13/2015,y,Protected Shallow Well,,Improved,Uganda,,,,
141588,11.627449,37.074608,04/06/2020,y,,Hand Pump - Afridev,,Ethiopia,2006.0,,Fixed tariff per visit,
24542,-20.55432371,30.87289111,10/03/2016,n,Borehole,Hand Pump,Improved,Zimbabwe,1982.0,,,Non-Functional
497635,5.936681,-8.243742,01/22/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2005.0,merlin,,Working and protected Not damaged
82690,7.407091666666668,-8.8016,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Government,No payment – its free,Functional (and in use)
245113,-26.5645657566818,30.8961549219936,10/09/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),,No facilities,Swaziland,2005.0,,,
364201,8.608751,37.08976,01/01/2021,y,Undefined Shallow Well,,Unknown,Ethiopia,2008.0,,,
198235,-1.2176469,30.70904235,05/03/2010,y,Rainwater Harvesting,,Improved,Uganda,2005.0,,,Functional
211171,-0.82249698,30.19342803,09/02/2010,y,Protected Spring,,Improved,Uganda,,,,Functional
2964,5.649537453830872,-0.753966246802788,11/04/2014,y,Undefined Shallow Well,,Unknown,Ghana,2008.0,,They do not pay,
537707,11.845735,37.941661,04/06/2012,y,,,,Ethiopia,2001.0,CMP,,functional
52026,-15.4306,38.45334,04/16/2014,y,Borehole,Mechanized Pump,Improved,Mozambique,2013.0,World Vision,,
71679,1.23734011,34.14580119,05/05/2010,y,Protected Spring,,Improved,Uganda,2005.0,,,Functional
294751,11.896411,39.478355,01/01/2021,y,Protected Spring,,Improved,Ethiopia,2009.0,,,
81889,7.23060666,-8.9832714,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Private,No payment – its free,Functional (and in use)
